player,team,position,spread,over_under,market,ud_line,pp_line,season,week,season_type,opponent_team,completions,attempts,passing_yards,passing_tds,interceptions,sacks,passing_yards_after_catch,passing_first_downs,passing_epa,passing_2pt_conversions,pacr,dakota,carries,rushing_yards,rushing_tds,rushing_first_downs,rushing_epa,receptions,targets,receiving_yards,receiving_tds,receiving_air_yards,receiving_yards_after_catch,receiving_first_downs,receiving_epa,racr,target_share,air_yards_share,wopr,fantasy_points,team_long
Chase Brown,CIN,RB,6.5,52.5,fantasy_points,14.35,,2024.0,7.0,REG,CLE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,15.0,44.0,0.0,2.0,-4.2655177,2.0,2.0,9.0,0.0,-2.0,11.0,0.0,0.2352901,-4.5,0.083333336,-0.0076923077,0.11961538,5.3,Bengals
Chase Brown,CIN,RB,6.5,52.5,fantasy_points,14.35,,2024.0,8.0,REG,PHI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,12.0,32.0,1.0,2.0,-2.034532,2.0,4.0,2.0,0.0,-2.0,6.0,0.0,-2.52521,-1.0,0.11111111,-0.0068728523,0.16185567,9.4,Bengals
Chase Brown,CIN,RB,6.5,52.5,fantasy_points,14.35,,2024.0,9.0,REG,LV,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,27.0,120.0,0.0,3.0,-1.838328,5.0,5.0,37.0,1.0,3.0,34.0,4.0,3.433889,12.333333,0.13513513,0.014354067,0.21275055,21.7,Bengals
Rashod Bateman,BAL,WR,-6.0,53.0,rush+rec_yards,29.5,,2024.0,1.0,REG,KC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,0.0,0.0,0.0,0.0,,2.0,5.0,53.0,0.0,120.0,5.0,2.0,1.4880048,0.44166666,0.125,0.4494382,0.5021067,5.3,Ravens
Rashod Bateman,BAL,WR,-6.0,53.0,rush+rec_yards,29.5,,2024.0,2.0,REG,LV,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,0.0,0.0,0.0,0.0,,3.0,4.0,40.0,0.0,37.0,5.0,2.0,-2.7011342,1.081081,0.12903225,0.1360294,0.28876898,4.0,Ravens
Rashod Bateman,BAL,WR,-6.0,53.0,rush+rec_yards,29.5,,2024.0,3.0,REG,DAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,0.0,0.0,0.0,0.0,,3.0,4.0,28.0,1.0,30.0,6.0,2.0,3.399009,0.93333334,0.26666668,0.63829786,0.8468085,8.8,Ravens
Rashod Bateman,BAL,WR,-6.0,53.0,rush+rec_yards,29.5,,2024.0,4.0,REG,BUF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,0.0,0.0,0.0,0.0,,1.0,1.0,23.0,0.0,22.0,1.0,1.0,1.9874585,1.0454545,0.055555556,0.171875,0.20364584,2.3,Ravens
Rashod Bateman,BAL,WR,-6.0,53.0,rush+rec_yards,29.5,,2024.0,5.0,REG,CIN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,0.0,0.0,0.0,0.0,,4.0,8.0,58.0,1.0,86.0,28.0,3.0,3.2591348,0.6744186,0.19512194,0.22513089,0.45027456,11.8,Ravens
Rashod Bateman,BAL,WR,-6.0,53.0,rush+rec_yards,29.5,,2024.0,6.0,REG,WAS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,0.0,0.0,0.0,0.0,,4.0,4.0,71.0,0.0,56.0,15.0,4.0,6.051561,1.2678572,0.16,0.22950819,0.40065575,7.1,Ravens
Rashod Bateman,BAL,WR,-6.0,53.0,rush+rec_yards,29.5,,2024.0,7.0,REG,TB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,0.0,0.0,0.0,0.0,,4.0,4.0,121.0,1.0,92.0,29.0,3.0,11.916154,1.3152174,0.1904762,0.52272725,0.65162337,18.1,Ravens
Rashod Bateman,BAL,WR,-6.0,53.0,rush+rec_yards,29.5,,2024.0,8.0,REG,CLE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,0.0,0.0,0.0,0.0,,1.0,5.0,28.0,0.0,74.0,18.0,1.0,-0.54614043,0.3783784,0.14285715,0.2032967,0.3565934,2.8,Ravens
Rashod Bateman,BAL,WR,-6.0,53.0,rush+rec_yards,29.5,,2024.0,9.0,REG,DEN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,0.0,0.0,0.0,0.0,,3.0,4.0,25.0,0.0,26.0,6.0,1.0,-0.24423753,0.96153843,0.21052632,0.17333333,0.43712282,2.5,Ravens
Rashod Bateman,BAL,WR,-6.0,53.0,receiving_yards,29.5,29.5,2024.0,1.0,REG,KC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,0.0,0.0,0.0,0.0,,2.0,5.0,53.0,0.0,120.0,5.0,2.0,1.4880048,0.44166666,0.125,0.4494382,0.5021067,5.3,Ravens
Rashod Bateman,BAL,WR,-6.0,53.0,receiving_yards,29.5,29.5,2024.0,2.0,REG,LV,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,0.0,0.0,0.0,0.0,,3.0,4.0,40.0,0.0,37.0,5.0,2.0,-2.7011342,1.081081,0.12903225,0.1360294,0.28876898,4.0,Ravens
Rashod Bateman,BAL,WR,-6.0,53.0,receiving_yards,29.5,29.5,2024.0,3.0,REG,DAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,0.0,0.0,0.0,0.0,,3.0,4.0,28.0,1.0,30.0,6.0,2.0,3.399009,0.93333334,0.26666668,0.63829786,0.8468085,8.8,Ravens
Rashod Bateman,BAL,WR,-6.0,53.0,receiving_yards,29.5,29.5,2024.0,4.0,REG,BUF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,0.0,0.0,0.0,0.0,,1.0,1.0,23.0,0.0,22.0,1.0,1.0,1.9874585,1.0454545,0.055555556,0.171875,0.20364584,2.3,Ravens
Rashod Bateman,BAL,WR,-6.0,53.0,receiving_yards,29.5,29.5,2024.0,5.0,REG,CIN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,0.0,0.0,0.0,0.0,,4.0,8.0,58.0,1.0,86.0,28.0,3.0,3.2591348,0.6744186,0.19512194,0.22513089,0.45027456,11.8,Ravens
Rashod Bateman,BAL,WR,-6.0,53.0,receiving_yards,29.5,29.5,2024.0,6.0,REG,WAS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,0.0,0.0,0.0,0.0,,4.0,4.0,71.0,0.0,56.0,15.0,4.0,6.051561,1.2678572,0.16,0.22950819,0.40065575,7.1,Ravens
Rashod Bateman,BAL,WR,-6.0,53.0,receiving_yards,29.5,29.5,2024.0,7.0,REG,TB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,0.0,0.0,0.0,0.0,,4.0,4.0,121.0,1.0,92.0,29.0,3.0,11.916154,1.3152174,0.1904762,0.52272725,0.65162337,18.1,Ravens
Rashod Bateman,BAL,WR,-6.0,53.0,receiving_yards,29.5,29.5,2024.0,8.0,REG,CLE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,0.0,0.0,0.0,0.0,,1.0,5.0,28.0,0.0,74.0,18.0,1.0,-0.54614043,0.3783784,0.14285715,0.2032967,0.3565934,2.8,Ravens
Rashod Bateman,BAL,WR,-6.0,53.0,receiving_yards,29.5,29.5,2024.0,9.0,REG,DEN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,0.0,0.0,0.0,0.0,,3.0,4.0,25.0,0.0,26.0,6.0,1.0,-0.24423753,0.96153843,0.21052632,0.17333333,0.43712282,2.5,Ravens
Rashod Bateman,BAL,WR,-6.0,53.0,longest_reception,16.5,,2024.0,1.0,REG,KC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,0.0,0.0,0.0,0.0,,2.0,5.0,53.0,0.0,120.0,5.0,2.0,1.4880048,0.44166666,0.125,0.4494382,0.5021067,5.3,Ravens
Rashod Bateman,BAL,WR,-6.0,53.0,longest_reception,16.5,,2024.0,2.0,REG,LV,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,0.0,0.0,0.0,0.0,,3.0,4.0,40.0,0.0,37.0,5.0,2.0,-2.7011342,1.081081,0.12903225,0.1360294,0.28876898,4.0,Ravens
Rashod Bateman,BAL,WR,-6.0,53.0,longest_reception,16.5,,2024.0,3.0,REG,DAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,0.0,0.0,0.0,0.0,,3.0,4.0,28.0,1.0,30.0,6.0,2.0,3.399009,0.93333334,0.26666668,0.63829786,0.8468085,8.8,Ravens
Rashod Bateman,BAL,WR,-6.0,53.0,longest_reception,16.5,,2024.0,4.0,REG,BUF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,0.0,0.0,0.0,0.0,,1.0,1.0,23.0,0.0,22.0,1.0,1.0,1.9874585,1.0454545,0.055555556,0.171875,0.20364584,2.3,Ravens
Rashod Bateman,BAL,WR,-6.0,53.0,longest_reception,16.5,,2024.0,5.0,REG,CIN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,0.0,0.0,0.0,0.0,,4.0,8.0,58.0,1.0,86.0,28.0,3.0,3.2591348,0.6744186,0.19512194,0.22513089,0.45027456,11.8,Ravens
Rashod Bateman,BAL,WR,-6.0,53.0,longest_reception,16.5,,2024.0,6.0,REG,WAS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,0.0,0.0,0.0,0.0,,4.0,4.0,71.0,0.0,56.0,15.0,4.0,6.051561,1.2678572,0.16,0.22950819,0.40065575,7.1,Ravens
Rashod Bateman,BAL,WR,-6.0,53.0,longest_reception,16.5,,2024.0,7.0,REG,TB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,0.0,0.0,0.0,0.0,,4.0,4.0,121.0,1.0,92.0,29.0,3.0,11.916154,1.3152174,0.1904762,0.52272725,0.65162337,18.1,Ravens
Rashod Bateman,BAL,WR,-6.0,53.0,longest_reception,16.5,,2024.0,8.0,REG,CLE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,0.0,0.0,0.0,0.0,,1.0,5.0,28.0,0.0,74.0,18.0,1.0,-0.54614043,0.3783784,0.14285715,0.2032967,0.3565934,2.8,Ravens
Rashod Bateman,BAL,WR,-6.0,53.0,longest_reception,16.5,,2024.0,9.0,REG,DEN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,0.0,0.0,0.0,0.0,,3.0,4.0,25.0,0.0,26.0,6.0,1.0,-0.24423753,0.96153843,0.21052632,0.17333333,0.43712282,2.5,Ravens
Mike Gesicki,CIN,TE,6.5,52.5,receiving_yards,44.5,47.5,2024.0,1.0,REG,NE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,0.0,0.0,0.0,0.0,,3.0,4.0,18.0,0.0,28.0,5.0,0.0,-1.1154137,0.64285713,0.13793103,0.17283951,0.3278842,1.8,Bengals
Mike Gesicki,CIN,TE,6.5,52.5,receiving_yards,44.5,47.5,2024.0,2.0,REG,KC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,0.0,0.0,0.0,0.0,,7.0,9.0,91.0,0.0,62.0,52.0,3.0,8.035678,1.467742,0.2647059,0.26956522,0.58575445,9.1,Bengals
Mike Gesicki,CIN,TE,6.5,52.5,receiving_yards,44.5,47.5,2024.0,3.0,REG,WAS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,0.0,0.0,0.0,0.0,,4.0,5.0,47.0,0.0,47.0,17.0,4.0,1.6464891,1.0,0.13157895,0.16607773,0.31362283,4.7,Bengals
Mike Gesicki,CIN,TE,6.5,52.5,receiving_yards,44.5,47.5,2024.0,4.0,REG,CAR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,0.0,0.0,0.0,0.0,,1.0,1.0,-9.0,0.0,2.0,-11.0,0.0,-2.2501218,-4.5,0.033333335,0.0116959065,0.058187135,-0.9,Bengals
Mike Gesicki,CIN,TE,6.5,52.5,receiving_yards,44.5,47.5,2024.0,5.0,REG,BAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,0.0,0.0,0.0,0.0,,2.0,2.0,31.0,0.0,29.0,2.0,2.0,3.6946638,1.0689656,0.051282052,0.09006211,0.13996656,3.1,Bengals
Mike Gesicki,CIN,TE,6.5,52.5,receiving_yards,44.5,47.5,2024.0,7.0,REG,CLE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,0.0,0.0,0.0,0.0,,1.0,1.0,2.0,0.0,2.0,0.0,0.0,-0.3148673,1.0,0.041666668,0.0076923077,0.06788462,0.2,Bengals
Mike Gesicki,CIN,TE,6.5,52.5,receiving_yards,44.5,47.5,2024.0,8.0,REG,PHI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,0.0,0.0,0.0,0.0,,7.0,8.0,73.0,0.0,56.0,19.0,6.0,4.44959,1.3035715,0.22222222,0.19243987,0.46804124,5.3,Bengals
Mike Gesicki,CIN,TE,6.5,52.5,receiving_yards,44.5,47.5,2024.0,9.0,REG,LV,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,0.0,0.0,0.0,0.0,,5.0,6.0,100.0,2.0,78.0,45.0,5.0,10.556936,1.2820513,0.16216215,0.37320575,0.5044873,22.0,Bengals
Mike Gesicki,CIN,TE,6.5,52.5,longest_reception,19.5,19.5,2024.0,1.0,REG,NE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,0.0,0.0,0.0,0.0,,3.0,4.0,18.0,0.0,28.0,5.0,0.0,-1.1154137,0.64285713,0.13793103,0.17283951,0.3278842,1.8,Bengals
Mike Gesicki,CIN,TE,6.5,52.5,longest_reception,19.5,19.5,2024.0,2.0,REG,KC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,0.0,0.0,0.0,0.0,,7.0,9.0,91.0,0.0,62.0,52.0,3.0,8.035678,1.467742,0.2647059,0.26956522,0.58575445,9.1,Bengals
Mike Gesicki,CIN,TE,6.5,52.5,longest_reception,19.5,19.5,2024.0,3.0,REG,WAS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,0.0,0.0,0.0,0.0,,4.0,5.0,47.0,0.0,47.0,17.0,4.0,1.6464891,1.0,0.13157895,0.16607773,0.31362283,4.7,Bengals
Mike Gesicki,CIN,TE,6.5,52.5,longest_reception,19.5,19.5,2024.0,4.0,REG,CAR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,0.0,0.0,0.0,0.0,,1.0,1.0,-9.0,0.0,2.0,-11.0,0.0,-2.2501218,-4.5,0.033333335,0.0116959065,0.058187135,-0.9,Bengals
Mike Gesicki,CIN,TE,6.5,52.5,longest_reception,19.5,19.5,2024.0,5.0,REG,BAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,0.0,0.0,0.0,0.0,,2.0,2.0,31.0,0.0,29.0,2.0,2.0,3.6946638,1.0689656,0.051282052,0.09006211,0.13996656,3.1,Bengals
Mike Gesicki,CIN,TE,6.5,52.5,longest_reception,19.5,19.5,2024.0,7.0,REG,CLE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,0.0,0.0,0.0,0.0,,1.0,1.0,2.0,0.0,2.0,0.0,0.0,-0.3148673,1.0,0.041666668,0.0076923077,0.06788462,0.2,Bengals
Mike Gesicki,CIN,TE,6.5,52.5,longest_reception,19.5,19.5,2024.0,8.0,REG,PHI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,0.0,0.0,0.0,0.0,,7.0,8.0,73.0,0.0,56.0,19.0,6.0,4.44959,1.3035715,0.22222222,0.19243987,0.46804124,5.3,Bengals
Mike Gesicki,CIN,TE,6.5,52.5,longest_reception,19.5,19.5,2024.0,9.0,REG,LV,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,0.0,0.0,0.0,0.0,,5.0,6.0,100.0,2.0,78.0,45.0,5.0,10.556936,1.2820513,0.16216215,0.37320575,0.5044873,22.0,Bengals
Andrei Iosivas,CIN,WR,6.5,52.5,receiving_yards,19.5,19.5,2024.0,1.0,REG,NE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,0.0,0.0,0.0,0.0,,3.0,6.0,26.0,0.0,45.0,3.0,2.0,-1.8347425,0.5777778,0.20689656,0.2777778,0.5047893,2.6,Bengals
Andrei Iosivas,CIN,WR,6.5,52.5,receiving_yards,19.5,19.5,2024.0,2.0,REG,KC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,0.0,0.0,0.0,0.0,,2.0,4.0,7.0,2.0,29.0,0.0,2.0,5.6643987,0.2413793,0.11764706,0.12608695,0.26473147,12.7,Bengals
Andrei Iosivas,CIN,WR,6.5,52.5,receiving_yards,19.5,19.5,2024.0,3.0,REG,WAS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,0.0,0.0,0.0,0.0,,5.0,7.0,52.0,1.0,64.0,8.0,4.0,6.1685033,0.8125,0.18421052,0.22614841,0.43461967,11.2,Bengals
Andrei Iosivas,CIN,WR,6.5,52.5,receiving_yards,19.5,19.5,2024.0,4.0,REG,CAR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,0.0,0.0,0.0,0.0,,1.0,1.0,29.0,0.0,27.0,2.0,1.0,1.7502601,1.074074,0.033333335,0.15789473,0.16052632,2.9,Bengals
Andrei Iosivas,CIN,WR,6.5,52.5,receiving_yards,19.5,19.5,2024.0,5.0,REG,BAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,0.0,0.0,0.0,0.0,,1.0,2.0,39.0,0.0,49.0,0.0,1.0,3.4738343,0.79591835,0.051282052,0.1521739,0.18344481,3.9,Bengals
Andrei Iosivas,CIN,WR,6.5,52.5,receiving_yards,19.5,19.5,2024.0,6.0,REG,NYG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,0.0,0.0,0.0,0.0,,2.0,3.0,36.0,0.0,44.0,2.0,1.0,1.8456419,0.8181818,0.13043478,0.33333334,0.4289855,3.6,Bengals
Andrei Iosivas,CIN,WR,6.5,52.5,receiving_yards,19.5,19.5,2024.0,7.0,REG,CLE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,0.0,0.0,0.0,0.0,,0.0,1.0,0.0,0.0,27.0,0.0,0.0,-1.5202383,0.0,0.041666668,0.103846155,0.1351923,0.0,Bengals
Andrei Iosivas,CIN,WR,6.5,52.5,receiving_yards,19.5,19.5,2024.0,8.0,REG,PHI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,0.0,0.0,0.0,0.0,,0.0,3.0,0.0,0.0,49.0,0.0,0.0,-2.4629257,0.0,0.083333336,0.16838488,0.24286942,0.0,Bengals
Andrei Iosivas,CIN,WR,6.5,52.5,receiving_yards,19.5,19.5,2024.0,9.0,REG,LV,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,0.0,0.0,0.0,0.0,,1.0,4.0,10.0,1.0,51.0,4.0,1.0,0.09980309,0.19607843,0.10810811,0.24401914,0.33297557,7.0,Bengals
Andrei Iosivas,CIN,WR,6.5,52.5,longest_reception,13.5,13.5,2024.0,1.0,REG,NE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,0.0,0.0,0.0,0.0,,3.0,6.0,26.0,0.0,45.0,3.0,2.0,-1.8347425,0.5777778,0.20689656,0.2777778,0.5047893,2.6,Bengals
Andrei Iosivas,CIN,WR,6.5,52.5,longest_reception,13.5,13.5,2024.0,2.0,REG,KC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,0.0,0.0,0.0,0.0,,2.0,4.0,7.0,2.0,29.0,0.0,2.0,5.6643987,0.2413793,0.11764706,0.12608695,0.26473147,12.7,Bengals
Andrei Iosivas,CIN,WR,6.5,52.5,longest_reception,13.5,13.5,2024.0,3.0,REG,WAS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,0.0,0.0,0.0,0.0,,5.0,7.0,52.0,1.0,64.0,8.0,4.0,6.1685033,0.8125,0.18421052,0.22614841,0.43461967,11.2,Bengals
Andrei Iosivas,CIN,WR,6.5,52.5,longest_reception,13.5,13.5,2024.0,4.0,REG,CAR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,0.0,0.0,0.0,0.0,,1.0,1.0,29.0,0.0,27.0,2.0,1.0,1.7502601,1.074074,0.033333335,0.15789473,0.16052632,2.9,Bengals
Andrei Iosivas,CIN,WR,6.5,52.5,longest_reception,13.5,13.5,2024.0,5.0,REG,BAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,0.0,0.0,0.0,0.0,,1.0,2.0,39.0,0.0,49.0,0.0,1.0,3.4738343,0.79591835,0.051282052,0.1521739,0.18344481,3.9,Bengals
Andrei Iosivas,CIN,WR,6.5,52.5,longest_reception,13.5,13.5,2024.0,6.0,REG,NYG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,0.0,0.0,0.0,0.0,,2.0,3.0,36.0,0.0,44.0,2.0,1.0,1.8456419,0.8181818,0.13043478,0.33333334,0.4289855,3.6,Bengals
Andrei Iosivas,CIN,WR,6.5,52.5,longest_reception,13.5,13.5,2024.0,7.0,REG,CLE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,0.0,0.0,0.0,0.0,,0.0,1.0,0.0,0.0,27.0,0.0,0.0,-1.5202383,0.0,0.041666668,0.103846155,0.1351923,0.0,Bengals
Andrei Iosivas,CIN,WR,6.5,52.5,longest_reception,13.5,13.5,2024.0,8.0,REG,PHI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,0.0,0.0,0.0,0.0,,0.0,3.0,0.0,0.0,49.0,0.0,0.0,-2.4629257,0.0,0.083333336,0.16838488,0.24286942,0.0,Bengals
Andrei Iosivas,CIN,WR,6.5,52.5,longest_reception,13.5,13.5,2024.0,9.0,REG,LV,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,0.0,0.0,0.0,0.0,,1.0,4.0,10.0,1.0,51.0,4.0,1.0,0.09980309,0.19607843,0.10810811,0.24401914,0.33297557,7.0,Bengals
Daniel Jones,NYG,QB,-5.5,41.5,passing_yards,199.5,205.5,2024.0,1.0,REG,MIN,22.0,42.0,186.0,0.0,2.0,5.0,83.0,8.0,-22.593838,0.0,0.8611111,-0.026125789,6.0,15.0,0.0,2.0,0.23789127,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,4.94,Giants
Daniel Jones,NYG,QB,-5.5,41.5,passing_yards,199.5,205.5,2024.0,2.0,REG,WAS,16.0,28.0,178.0,2.0,0.0,1.0,99.0,11.0,8.718965,0.0,0.6180556,0.14583455,5.0,32.0,0.0,1.0,1.2156789,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,18.32,Giants
Daniel Jones,NYG,QB,-5.5,41.5,passing_yards,199.5,205.5,2024.0,3.0,REG,CLE,24.0,34.0,236.0,2.0,0.0,2.0,163.0,13.0,9.847737,0.0,1.0396476,0.15739045,8.0,20.0,0.0,1.0,-7.560139,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,19.44,Giants
Daniel Jones,NYG,QB,-5.5,41.5,passing_yards,199.5,205.5,2024.0,4.0,REG,DAL,29.0,40.0,281.0,0.0,1.0,1.0,120.0,12.0,4.439632,0.0,0.70426065,0.11630653,4.0,3.0,0.0,1.0,-1.5394007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,9.54,Giants
Daniel Jones,NYG,QB,-5.5,41.5,passing_yards,199.5,205.5,2024.0,5.0,REG,SEA,23.0,34.0,257.0,2.0,0.0,3.0,119.0,14.0,7.5902143,0.0,1.4770114,0.16179694,11.0,38.0,0.0,3.0,1.8612084,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,22.08,Giants
Daniel Jones,NYG,QB,-5.5,41.5,passing_yards,199.5,205.5,2024.0,6.0,REG,CIN,22.0,41.0,205.0,0.0,1.0,2.0,127.0,10.0,-15.264952,0.0,0.73741007,-0.0142896995,11.0,56.0,0.0,6.0,5.178984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,11.8,Giants
Daniel Jones,NYG,QB,-5.5,41.5,passing_yards,199.5,205.5,2024.0,7.0,REG,PHI,14.0,21.0,99.0,0.0,0.0,7.0,51.0,6.0,-15.508859,0.0,0.7734375,0.061991747,5.0,20.0,0.0,1.0,-0.58288413,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,5.96,Giants
Daniel Jones,NYG,QB,-5.5,41.5,passing_yards,199.5,205.5,2024.0,8.0,REG,PIT,24.0,38.0,264.0,0.0,1.0,4.0,106.0,10.0,-0.25644386,0.0,0.79041916,0.047195274,3.0,1.0,0.0,1.0,-0.15131399,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,6.66,Giants
Daniel Jones,NYG,QB,-5.5,41.5,passing_yards,199.5,205.5,2024.0,9.0,REG,WAS,20.0,26.0,174.0,2.0,0.0,2.0,41.0,10.0,-0.07401252,0.0,0.9015544,0.21500893,7.0,54.0,1.0,6.0,7.252399,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,24.36,Giants
Bryce Young,CAR,QB,6.0,41.5,passing_yards,180.5,,2024.0,1.0,REG,NO,13.0,30.0,161.0,0.0,2.0,4.0,50.0,7.0,-17.846272,0.0,0.42705572,-0.05286517,4.0,12.0,1.0,1.0,3.2529147,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,9.64,Panthers
Bryce Young,CAR,QB,6.0,41.5,passing_yards,180.5,,2024.0,2.0,REG,LAC,18.0,26.0,84.0,0.0,1.0,2.0,62.0,3.0,-22.053371,0.0,1.0909091,0.01772421,1.0,6.0,0.0,0.0,0.18016425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,1.96,Panthers
Bryce Young,CAR,QB,6.0,41.5,passing_yards,180.5,,2024.0,5.0,REG,CHI,4.0,7.0,58.0,0.0,0.0,1.0,23.0,3.0,-0.35612845,0.0,0.9830508,0.009757848,1.0,8.0,0.0,0.0,-0.32484806,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,3.12,Panthers
Bryce Young,CAR,QB,6.0,41.5,passing_yards,180.5,,2024.0,7.0,REG,WAS,2.0,2.0,-4.0,0.0,0.0,0.0,4.0,0.0,-1.8600795,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,-0.16,Panthers
Bryce Young,CAR,QB,6.0,41.5,passing_yards,180.5,,2024.0,8.0,REG,DEN,24.0,37.0,224.0,2.0,2.0,2.0,108.0,11.0,-2.8013704,0.0,0.7044025,0.054999877,3.0,6.0,0.0,0.0,-1.2156337,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,13.56,Panthers
